ATC,ATC_info,ATC_hierarchy,used_in_diabetes,is_terminal_category,number_of_children,Mechanism of Action,Targets,Indication,ATC Code,Drug Name,RxCUI,Ingredients,Clinical Dose Groups,Dose Form Groups,Branded Dose Groups,mechanism_keywords,num_targets,mechanism_complexity,indication_category,num_dfg,num_ingridients,missing_mechanism,missing_targets,missing_indication,avg_mechanism_similarity,avg_target_overlap
A10BB08,Gliquidone,"['A10BB08', 'A10BB', 'A10B', 'A10', 'A']",True,1,1,"The mechanism of action of gliquidone in lowering blood glucose appears to be dependent on stimulating the release of insulin from functioning pancreatic beta cells, and increasing sensitivity of peripheral tissues to insulin. Gliquidone likely binds to ATP-sensitive potassium channel receptors on the pancreatic cell surface, reducing potassium conductance and causing depolarization of the membrane. Membrane depolarization stimulates calcium ion influx through voltage-sensitive calcium channels. This increase in intracellular calcium ion concentration induces the secretion of insulin.","AATP-binding cassette sub-family C member 8 (inhibitor, Humans); AATP-sensitive inward rectifier potassium channel 10 (binder, Humans); AATP-sensitive inward rectifier potassium channel 8 (inhibitor, Humans)",Used in the treatment of diabetes mellitus type 2.,A10BB,Tolazamide,10633,tolazamide,"tolazamide Oral Product, tolazamide Pill","Oral Product, Pill",,"['through', 'appears', 'ion', 'glucose', 'functioning', 'This', 'mechanism', 'lowering', 'be', 'the', 'surface', 'voltage', 'increasing', 'release', 'cell', 'depolarization', 'likely', 'The', 'increase', 'induces', 'binds', 'peripheral', 'tissues', 'sensitive', 'membrane', 'channels', 'influx', 'reducing', 'action', 'in', 'dependent', 'beta', 'channel', 'from', 'pancreatic', 'stimulating', 'potassium', 'Membrane', 'insulin', 'cells', 'and', 'concentration', 'gliquidone', 'blood', 'intracellular', 'conductance', 'on', 'Gliquidone', 'ATP', 'causing', 'to', 'stimulates', 'calcium', 'secretion', 'receptors', 'sensitivity', 'of']",4,77,other,2,1,False,False,False,0.07977180942961117,0.057208237986270026
A10BB08,Gliquidone,"['A10BB08', 'A10BB', 'A10B', 'A10', 'A']",True,1,1,"The mechanism of action of gliquidone in lowering blood glucose appears to be dependent on stimulating the release of insulin from functioning pancreatic beta cells, and increasing sensitivity of peripheral tissues to insulin. Gliquidone likely binds to ATP-sensitive potassium channel receptors on the pancreatic cell surface, reducing potassium conductance and causing depolarization of the membrane. Membrane depolarization stimulates calcium ion influx through voltage-sensitive calcium channels. This increase in intracellular calcium ion concentration induces the secretion of insulin.","AATP-binding cassette sub-family C member 8 (inhibitor, Humans); AATP-sensitive inward rectifier potassium channel 10 (binder, Humans); AATP-sensitive inward rectifier potassium channel 8 (inhibitor, Humans)",Used in the treatment of diabetes mellitus type 2.,A10BB,Glibornuride,102846,glibornuride,,,,"['through', 'appears', 'ion', 'glucose', 'functioning', 'This', 'mechanism', 'lowering', 'be', 'the', 'surface', 'voltage', 'increasing', 'release', 'cell', 'depolarization', 'likely', 'The', 'increase', 'induces', 'binds', 'peripheral', 'tissues', 'sensitive', 'membrane', 'channels', 'influx', 'reducing', 'action', 'in', 'dependent', 'beta', 'channel', 'from', 'pancreatic', 'stimulating', 'potassium', 'Membrane', 'insulin', 'cells', 'and', 'concentration', 'gliquidone', 'blood', 'intracellular', 'conductance', 'on', 'Gliquidone', 'ATP', 'causing', 'to', 'stimulates', 'calcium', 'secretion', 'receptors', 'sensitivity', 'of']",4,77,other,0,1,False,False,False,0.07977180942961117,0.057208237986270026
A10BB08,Gliquidone,"['A10BB08', 'A10BB', 'A10B', 'A10', 'A']",True,1,1,"The mechanism of action of gliquidone in lowering blood glucose appears to be dependent on stimulating the release of insulin from functioning pancreatic beta cells, and increasing sensitivity of peripheral tissues to insulin. Gliquidone likely binds to ATP-sensitive potassium channel receptors on the pancreatic cell surface, reducing potassium conductance and causing depolarization of the membrane. Membrane depolarization stimulates calcium ion influx through voltage-sensitive calcium channels. This increase in intracellular calcium ion concentration induces the secretion of insulin.","AATP-binding cassette sub-family C member 8 (inhibitor, Humans); AATP-sensitive inward rectifier potassium channel 10 (binder, Humans); AATP-sensitive inward rectifier potassium channel 8 (inhibitor, Humans)",Used in the treatment of diabetes mellitus type 2.,A10BB,Tolbutamide,10635,tolbutamide,"tolbutamide Oral Product, tolbutamide Pill","Oral Product, Pill",,"['through', 'appears', 'ion', 'glucose', 'functioning', 'This', 'mechanism', 'lowering', 'be', 'the', 'surface', 'voltage', 'increasing', 'release', 'cell', 'depolarization', 'likely', 'The', 'increase', 'induces', 'binds', 'peripheral', 'tissues', 'sensitive', 'membrane', 'channels', 'influx', 'reducing', 'action', 'in', 'dependent', 'beta', 'channel', 'from', 'pancreatic', 'stimulating', 'potassium', 'Membrane', 'insulin', 'cells', 'and', 'concentration', 'gliquidone', 'blood', 'intracellular', 'conductance', 'on', 'Gliquidone', 'ATP', 'causing', 'to', 'stimulates', 'calcium', 'secretion', 'receptors', 'sensitivity', 'of']",4,77,other,2,1,False,False,False,0.07977180942961117,0.057208237986270026
A10BB08,Gliquidone,"['A10BB08', 'A10BB', 'A10B', 'A10', 'A']",True,1,1,"The mechanism of action of gliquidone in lowering blood glucose appears to be dependent on stimulating the release of insulin from functioning pancreatic beta cells, and increasing sensitivity of peripheral tissues to insulin. Gliquidone likely binds to ATP-sensitive potassium channel receptors on the pancreatic cell surface, reducing potassium conductance and causing depolarization of the membrane. Membrane depolarization stimulates calcium ion influx through voltage-sensitive calcium channels. This increase in intracellular calcium ion concentration induces the secretion of insulin.","AATP-binding cassette sub-family C member 8 (inhibitor, Humans); AATP-sensitive inward rectifier potassium channel 10 (binder, Humans); AATP-sensitive inward rectifier potassium channel 8 (inhibitor, Humans)",Used in the treatment of diabetes mellitus type 2.,A10BB,Chlorpropamide,2404,chlorpropamide,"chlorpropamide Oral Product, chlorpropamide Pill","Oral Product, Pill",,"['through', 'appears', 'ion', 'glucose', 'functioning', 'This', 'mechanism', 'lowering', 'be', 'the', 'surface', 'voltage', 'increasing', 'release', 'cell', 'depolarization', 'likely', 'The', 'increase', 'induces', 'binds', 'peripheral', 'tissues', 'sensitive', 'membrane', 'channels', 'influx', 'reducing', 'action', 'in', 'dependent', 'beta', 'channel', 'from', 'pancreatic', 'stimulating', 'potassium', 'Membrane', 'insulin', 'cells', 'and', 'concentration', 'gliquidone', 'blood', 'intracellular', 'conductance', 'on', 'Gliquidone', 'ATP', 'causing', 'to', 'stimulates', 'calcium', 'secretion', 'receptors', 'sensitivity', 'of']",4,77,other,2,1,False,False,False,0.07977180942961117,0.057208237986270026
A10BB08,Gliquidone,"['A10BB08', 'A10BB', 'A10B', 'A10', 'A']",True,1,1,"The mechanism of action of gliquidone in lowering blood glucose appears to be dependent on stimulating the release of insulin from functioning pancreatic beta cells, and increasing sensitivity of peripheral tissues to insulin. Gliquidone likely binds to ATP-sensitive potassium channel receptors on the pancreatic cell surface, reducing potassium conductance and causing depolarization of the membrane. Membrane depolarization stimulates calcium ion influx through voltage-sensitive calcium channels. This increase in intracellular calcium ion concentration induces the secretion of insulin.","AATP-binding cassette sub-family C member 8 (inhibitor, Humans); AATP-sensitive inward rectifier potassium channel 10 (binder, Humans); AATP-sensitive inward rectifier potassium channel 8 (inhibitor, Humans)",Used in the treatment of diabetes mellitus type 2.,A10BB,Glibenclamide,4815,glyburide,"glyburide / metformin Pill, glyburide Oral Product, glyburide Pill, glyburide / metformin Oral Product","Oral Product, Pill","Glynase Oral Product, Glynase Pill","['through', 'appears', 'ion', 'glucose', 'functioning', 'This', 'mechanism', 'lowering', 'be', 'the', 'surface', 'voltage', 'increasing', 'release', 'cell', 'depolarization', 'likely', 'The', 'increase', 'induces', 'binds', 'peripheral', 'tissues', 'sensitive', 'membrane', 'channels', 'influx', 'reducing', 'action', 'in', 'dependent', 'beta', 'channel', 'from', 'pancreatic', 'stimulating', 'potassium', 'Membrane', 'insulin', 'cells', 'and', 'concentration', 'gliquidone', 'blood', 'intracellular', 'conductance', 'on', 'Gliquidone', 'ATP', 'causing', 'to', 'stimulates', 'calcium', 'secretion', 'receptors', 'sensitivity', 'of']",4,77,other,2,1,False,False,False,0.07977180942961117,0.057208237986270026
A10BB09,Gliclazide,"['A10BB09', 'A10BB', 'A10B', 'A10', 'A']",True,1,1,"Gliclazide binds to the β cell sulfonyl urea receptor (SUR1). This binding subsequently blocks the ATP sensitive potassium channels. The binding results in closure of the channels and leads to a resulting decrease in potassium efflux leads to depolarization of the β cells. This opens voltage-dependent calcium channels in the β cell resulting in calmodulin activation, which in turn leads to exocytosis of insulin containing secretorty granules.","AATP-binding cassette sub-family C member 8 (binder, Humans); UVascular endothelial growth factor A, long form (other/unknown, Humans)",For the treatment of NIDDM in conjunction with diet and exercise.,A10BB,Glimepiride and pioglitazone,647235,"glimepiride, pioglitazone","glimepiride / pioglitazone Oral Product, glimepiride / pioglitazone Pill","Oral Product, Pill","Duetact Oral Product, Duetact Pill","['exocytosis', 'This', 'activation', 'the', 'voltage', 'depolarization', 'cell', 'binding', 'The', 'binds', 'leads', 'sensitive', 'granules', 'receptor', 'channels', 'Gliclazide', 'secretorty', 'in', 'dependent', 'calmodulin', 'a', 'containing', 'potassium', 'efflux', 'subsequently', 'opens', 'β', 'resulting', 'cells', 'decrease', 'and', 'which', 'insulin', 'closure', 'sulfonyl', 'turn', 'ATP', 'to', 'calcium', 'results', 'blocks', 'urea', 'of', 'SUR1']",4,67,other,2,2,False,False,False,0.06485465519766392,0.0
A10BB09,Gliclazide,"['A10BB09', 'A10BB', 'A10B', 'A10', 'A']",True,1,1,"Gliclazide binds to the β cell sulfonyl urea receptor (SUR1). This binding subsequently blocks the ATP sensitive potassium channels. The binding results in closure of the channels and leads to a resulting decrease in potassium efflux leads to depolarization of the β cells. This opens voltage-dependent calcium channels in the β cell resulting in calmodulin activation, which in turn leads to exocytosis of insulin containing secretorty granules.","AATP-binding cassette sub-family C member 8 (binder, Humans); UVascular endothelial growth factor A, long form (other/unknown, Humans)",For the treatment of NIDDM in conjunction with diet and exercise.,A10BB,Glimepiride and rosiglitazone,606253,"glimepiride, rosiglitazone","glimepiride / rosiglitazone Oral Product, glimepiride / rosiglitazone Pill","Oral Product, Pill",,"['exocytosis', 'This', 'activation', 'the', 'voltage', 'depolarization', 'cell', 'binding', 'The', 'binds', 'leads', 'sensitive', 'granules', 'receptor', 'channels', 'Gliclazide', 'secretorty', 'in', 'dependent', 'calmodulin', 'a', 'containing', 'potassium', 'efflux', 'subsequently', 'opens', 'β', 'resulting', 'cells', 'decrease', 'and', 'which', 'insulin', 'closure', 'sulfonyl', 'turn', 'ATP', 'to', 'calcium', 'results', 'blocks', 'urea', 'of', 'SUR1']",4,67,other,2,2,False,False,False,0.06485465519766392,0.0
A10BB09,Gliclazide,"['A10BB09', 'A10BB', 'A10B', 'A10', 'A']",True,1,1,"Gliclazide binds to the β cell sulfonyl urea receptor (SUR1). This binding subsequently blocks the ATP sensitive potassium channels. The binding results in closure of the channels and leads to a resulting decrease in potassium efflux leads to depolarization of the β cells. This opens voltage-dependent calcium channels in the β cell resulting in calmodulin activation, which in turn leads to exocytosis of insulin containing secretorty granules.","AATP-binding cassette sub-family C member 8 (binder, Humans); UVascular endothelial growth factor A, long form (other/unknown, Humans)",For the treatment of NIDDM in conjunction with diet and exercise.,A10BB,Acetohexamide,173,acetohexamide,"acetohexamide Oral Product, acetohexamide Pill","Oral Product, Pill",,"['exocytosis', 'This', 'activation', 'the', 'voltage', 'depolarization', 'cell', 'binding', 'The', 'binds', 'leads', 'sensitive', 'granules', 'receptor', 'channels', 'Gliclazide', 'secretorty', 'in', 'dependent', 'calmodulin', 'a', 'containing', 'potassium', 'efflux', 'subsequently', 'opens', 'β', 'resulting', 'cells', 'decrease', 'and', 'which', 'insulin', 'closure', 'sulfonyl', 'turn', 'ATP', 'to', 'calcium', 'results', 'blocks', 'urea', 'of', 'SUR1']",4,67,other,2,1,False,False,False,0.06485465519766392,0.0
A10BB09,Gliclazide,"['A10BB09', 'A10BB', 'A10B', 'A10', 'A']",True,1,1,"Gliclazide binds to the β cell sulfonyl urea receptor (SUR1). This binding subsequently blocks the ATP sensitive potassium channels. The binding results in closure of the channels and leads to a resulting decrease in potassium efflux leads to depolarization of the β cells. This opens voltage-dependent calcium channels in the β cell resulting in calmodulin activation, which in turn leads to exocytosis of insulin containing secretorty granules.","AATP-binding cassette sub-family C member 8 (binder, Humans); UVascular endothelial growth factor A, long form (other/unknown, Humans)",For the treatment of NIDDM in conjunction with diet and exercise.,A10BB,Glimepiride,25789,glimepiride,"glimepiride / pioglitazone Oral Product, glimepiride / pioglitazone Pill, glimepiride / rosiglitazone Oral Product, glimepiride / rosiglitazone Pill, glimepiride Oral Product, glimepiride Pill","Oral Product, Pill","Duetact Oral Product, Duetact Pill, Amaryl Oral Product, Amaryl Pill","['exocytosis', 'This', 'activation', 'the', 'voltage', 'depolarization', 'cell', 'binding', 'The', 'binds', 'leads', 'sensitive', 'granules', 'receptor', 'channels', 'Gliclazide', 'secretorty', 'in', 'dependent', 'calmodulin', 'a', 'containing', 'potassium', 'efflux', 'subsequently', 'opens', 'β', 'resulting', 'cells', 'decrease', 'and', 'which', 'insulin', 'closure', 'sulfonyl', 'turn', 'ATP', 'to', 'calcium', 'results', 'blocks', 'urea', 'of', 'SUR1']",4,67,other,2,1,False,False,False,0.06485465519766392,0.0
A10BB09,Gliclazide,"['A10BB09', 'A10BB', 'A10B', 'A10', 'A']",True,1,1,"Gliclazide binds to the β cell sulfonyl urea receptor (SUR1). This binding subsequently blocks the ATP sensitive potassium channels. The binding results in closure of the channels and leads to a resulting decrease in potassium efflux leads to depolarization of the β cells. This opens voltage-dependent calcium channels in the β cell resulting in calmodulin activation, which in turn leads to exocytosis of insulin containing secretorty granules.","AATP-binding cassette sub-family C member 8 (binder, Humans); UVascular endothelial growth factor A, long form (other/unknown, Humans)",For the treatment of NIDDM in conjunction with diet and exercise.,A10BB,Gliclazide,4816,gliclazide,"gliclazide Oral Product, gliclazide Pill","Oral Product, Pill",,"['exocytosis', 'This', 'activation', 'the', 'voltage', 'depolarization', 'cell', 'binding', 'The', 'binds', 'leads', 'sensitive', 'granules', 'receptor', 'channels', 'Gliclazide', 'secretorty', 'in', 'dependent', 'calmodulin', 'a', 'containing', 'potassium', 'efflux', 'subsequently', 'opens', 'β', 'resulting', 'cells', 'decrease', 'and', 'which', 'insulin', 'closure', 'sulfonyl', 'turn', 'ATP', 'to', 'calcium', 'results', 'blocks', 'urea', 'of', 'SUR1']",4,67,other,2,1,False,False,False,0.06485465519766392,0.0
